eco	name	fen	moves
C97	Ruy Lopez: Closed, Chigorin, Yugoslav System	r3r1k1/2qbbp1p/p2p1np1/npp1p3/3PP3/2P1NN1P/PPB2PP1/R1BQR1K1 w -	e2e4 e7e5 g1f3 b8c6 f1b5 a7a6 b5a4 g8f6 e1g1 f8e7 f1e1 b7b5 a4b3 d7d6 c2c3 e8g8 h2h3 c6a5 b3c2 c7c5 d2d4 d8c7 b1d2 c8d7 d2f1 f8e8 f1e3 g7g6
C98	Ruy Lopez: Closed Variations, Chigorin Defense	r1b2rk1/2q1bppp/p1np1n2/1pp1p3/3PP3/2P2N1P/PPBN1PP1/R1BQR1K1 w -	e2e4 e7e5 g1f3 b8c6 f1b5 a7a6 b5a4 g8f6 e1g1 f8e7 f1e1 b7b5 a4b3 d7d6 c2c3 e8g8 h2h3 c6a5 b3c2 c7c5 d2d4 d8c7 b1d2 a5c6
C98	Ruy Lopez: Closed Variations, Chigorin Defense	r1b2rk1/2q1bppp/p1np1n2/1pP1p3/4P3/2P2N1P/PPBN1PP1/R1BQR1K1 b -	e2e4 e7e5 g1f3 b8c6 f1b5 a7a6 b5a4 g8f6 e1g1 f8e7 f1e1 b7b5 a4b3 d7d6 c2c3 e8g8 h2h3 c6a5 b3c2 c7c5 d2d4 d8c7 b1d2 a5c6 d4c5
C99	Ruy Lopez: Morphy Defense, Chigorin Defense, Panov System	r1b2rk1/2q1bppp/p2p1n2/np2p3/3PP3/5N1P/PPBN1PP1/R1BQR1K1 b -	e2e4 e7e5 g1f3 b8c6 f1b5 a7a6 b5a4 g8f6 e1g1 f8e7 f1e1 b7b5 a4b3 d7d6 c2c3 e8g8 h2h3 c6a5 b3c2 c7c5 d2d4 d8c7 b1d2 c5d4 c3d4
D00	Amazon Attack	rnbqkbnr/ppp1pppp/8/3p4/3P4/3Q4/PPP1PPPP/RNB1KBNR b KQkq	d2d4 d7d5 d1d3
D00	Amazon Attack: Siberian Attack	rnbqkb1r/ppp1pppp/5n2/3p4/3P4/2NQ4/PPP1PPPP/R1B1KBNR b KQkq	d2d4 g8f6 b1c3 d7d5 d1d3
D00	Blackmar-Diemer Gambit	rnbqkbnr/ppp1pppp/8/3p4/3PP3/8/PPP2PPP/RNBQKBNR b KQkq	d2d4 d7d5 e2e4
D00	Blackmar-Diemer Gambit	rnbqkb1r/ppp1pppp/5n2/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq	d2d4 g8f6 b1c3 d7d5 e2e4
D00	Blackmar-Diemer Gambit Declined, Brombacher Countergambit	rnbqkb1r/pp2pppp/5n2/2p5/3Pp3/2N2P2/PPP3PP/R1BQKBNR w KQkq	d2d4 g8f6 b1c3 d7d5 e2e4 d5e4 f2f3 c7c5
D00	Blackmar-Diemer Gambit Declined, Elbert Countergambit	rnbqkb1r/ppp2ppp/5n2/4p3/3Pp3/2N2P2/PPP3PP/R1BQKBNR w KQkq	d2d4 d7d5 e2e4 d5e4 b1c3 g8f6 f2f3 e7e5
D00	Blackmar-Diemer Gambit Declined, Grosshans Defense	rn1qkbnr/pppbpppp/8/8/3Pp3/2N5/PPP2PPP/R1BQKBNR w KQkq	d2d4 d7d5 e2e4 d5e4 b1c3 c8d7
D00	Blackmar-Diemer Gambit Declined, Lamb Defense	r1bqkb1r/ppp1pppp/2n2n2/8/3Pp3/2N2P2/PPP3PP/R1BQKBNR w KQkq	d2d4 d7d5 e2e4 d5e4 b1c3 g8f6 f2f3 b8c6
D00	Blackmar-Diemer Gambit Declined, Langeheinecke Defense	rnbqkb1r/ppp1pppp/5n2/8/3P4/2N1pP2/PPP3PP/R1BQKBNR w KQkq	d2d4 g8f6 b1c3 d7d5 e2e4 d5e4 f2f3 e4e3
D00	Blackmar-Diemer Gambit Declined, O'Kelly Defense	rnbqkb1r/pp2pppp/2p2n2/8/3Pp3/2N2P2/PPP3PP/R1BQKBNR w KQkq	d2d4 g8f6 f2f3 d7d5 e2e4 d5e4 b1c3 c7c6
D00	Blackmar-Diemer Gambit Declined, Weinsbach Declination	rnbqkb1r/ppp2ppp/4pn2/8/3Pp3/2N2P2/PPP3PP/R1BQKBNR w KQkq	d2d4 g8f6 b1c3 d7d5 f2f3 e7e6 e2e4 d5e4
D00	Blackmar-Diemer Gambit: Bogoljubov Defense, Mad Dog Attack	rnbqk2r/ppp1ppbp/5np1/8/2BP3P/2N2N2/PPP3P1/R1BQK2R b KQkq	d2d4 d7d5 e2e4 d5e4 b1c3 g8f6 f2f3 e4f3 g1f3 g7g6 f1c4 f8g7 h2h4
D00	Blackmar-Diemer Gambit: Bogoljubov Variation	rnbqkb1r/ppp1pp1p/5np1/8/3P4/2N2N2/PPP3PP/R1BQKB1R w KQkq	d2d4 g8f6 b1c3 d7d5 e2e4 d5e4 f2f3 e4f3 g1f3 g7g6
D00	Blackmar-Diemer Gambit: Bogoljubov Variation, Kloss Attack	rnbq1rk1/ppp1ppbp/5np1/8/2BP4/2N2N2/PPP3PP/R1BQ1R1K b -	d2d4 d7d5 e2e4 d5e4 b1c3 g8f6 f2f3 e4f3 g1f3 g7g6 f1c4 f8g7 e1g1 e8g8 g1h1
D00	Blackmar-Diemer Gambit: Bogoljubov Variation, Nimzowitsch Attack	rnbqk2r/ppp1ppbp/5np1/4N3/2BP4/2N5/PPP3PP/R1BQK2R b KQkq	d2d4 d7d5 e2e4 d5e4 b1c3 g8f6 f2f3 e4f3 g1f3 g7g6 f1c4 f8g7 f3e5
D00	Blackmar-Diemer Gambit: Bogoljubov Variation, Studier Attack	rnbq1rk1/ppp1ppbp/5np1/8/2BP4/2N2N2/PPP3PP/R1B1QRK1 b -	d2d4 g8f6 b1c3 d7d5 e2e4 d5e4 f2f3 e4f3 g1f3 g7g6 f1c4 f8g7 e1g1 e8g8 d1e1
D00	Blackmar-Diemer Gambit: Diemer-Rosenberg Attack	rnbqkbnr/ppp1pppp/8/8/3Pp3/4B3/PPP2PPP/RN1QKBNR b KQkq	d2d4 d7d5 e2e4 d5e4 c1e3
D00	Blackmar-Diemer Gambit: Euwe Defense	rnbqkb1r/ppp2ppp/4pn2/8/3P4/2N2N2/PPP3PP/R1BQKB1R w KQkq	d2d4 g8f6 b1c3 d7d5 e2e4 d5e4 f2f3 e4f3 g1f3 e7e6
D00	Blackmar-Diemer Gambit: Euwe Defense, Zilbermints Gambit	r1bqk2r/ppp1bppp/4pn2/6B1/3n4/2NB1N2/PPP3PP/R2Q1R1K b kq	d2d4 d7d5 e2e4 d5e4 b1c3 g8f6 f2f3 e4f3 g1f3 e7e6 c1g5 f8e7 f1d3 b8c6 e1g1 c6d4 g1h1
D00	Blackmar-Diemer Gambit: Fritz Attack	rnbqkbnr/ppp1pppp/8/8/2BPp3/8/PPP2PPP/RNBQK1NR b KQkq	d2d4 d7d5 e2e4 d5e4 f1c4
D00	Blackmar-Diemer Gambit: Gedult Gambit	rnbqkbnr/ppp1pppp/8/8/3Pp3/5P2/PPP3PP/RNBQKBNR b KQkq	d2d4 d7d5 e2e4 d5e4 f2f3
D00	Blackmar-Diemer Gambit: Kaulich Defense	rnbqkb1r/pp2pppp/5n2/2p5/3P4/2N2N2/PPP3PP/R1BQKB1R w KQkq	d2d4 d7d5 e2e4 d5e4 b1c3 g8f6 f2f3 e4f3 g1f3 c7c5
D00	Blackmar-Diemer Gambit: Lemberger Countergambit, Diemer Attack	rnbqkbnr/ppp2ppp/8/4p3/3Pp3/2N1B3/PPP2PPP/R2QKBNR b KQkq	d2d4 d7d5 e2e4 d5e4 b1c3 e7e5 c1e3
D00	Blackmar-Diemer Gambit: Lemberger Countergambit, Endgame Variation	rnbqkbnr/ppp2ppp/8/4P3/4p3/2N5/PPP2PPP/R1BQKBNR b KQkq	d2d4 d7d5 e2e4 d5e4 b1c3 e7e5 d4e5
D00	Blackmar-Diemer Gambit: Lemberger Countergambit, Rassmussen Attack	rnbqkbnr/ppp2ppp/8/4p3/3Pp3/2N5/PPP1NPPP/R1BQKB1R b KQkq	d2d4 d7d5 e2e4 d5e4 b1c3 e7e5 g1e2
D00	Blackmar-Diemer Gambit: Lemberger Countergambit, Simple Variation	rnbqkbnr/ppp2ppp/8/4p3/3PN3/8/PPP2PPP/R1BQKBNR b KQkq	d2d4 d7d5 e2e4 d5e4 b1c3 e7e5 c3e4
D00	Blackmar-Diemer Gambit: Lemberger Countergambit, Sneider Attack	rnbqkbnr/ppp2ppp/8/4p2Q/3Pp3/2N5/PPP2PPP/R1B1KBNR b KQkq	e2e4 d7d5 d2d4 d5e4 b1c3 e7e5 d1h5
D00	Blackmar-Diemer Gambit: Netherlands Variation	rnbqkbnr/ppp1p1pp/8/5p2/3Pp3/2N5/PPP2PPP/R1BQKBNR w KQkq	d2d4 f7f5 b1c3 d7d5 e2e4 d5e4
D00	Blackmar-Diemer Gambit: Pietrowsky Defense	r1bqkb1r/ppp1pppp/2n2n2/8/3P4/2N2N2/PPP3PP/R1BQKB1R w KQkq	d2d4 d7d5 e2e4 d5e4 b1c3 g8f6 f2f3 e4f3 g1f3 b8c6
D00	Blackmar-Diemer Gambit: Rasa-Studier Gambit	rnbqkb1r/ppp1pppp/5n2/8/3Pp3/2N1B3/PPP2PPP/R2QKBNR b KQkq	d2d4 d7d5 e2e4 d5e4 b1c3 g8f6 c1e3
D00	Blackmar-Diemer Gambit: Ritter Defense	rnbqkb1r/p1p1pppp/1p3n2/8/3P4/2N2N2/PPP3PP/R1BQKB1R w KQkq	d2d4 d7d5 e2e4 d5e4 b1c3 g8f6 f2f3 e4f3 g1f3 b7b6
D00	Blackmar-Diemer Gambit: Rook Pawn Defense	rnbqkb1r/ppp1ppp1/5n2/7p/3P4/2N2N2/PPP3PP/R1BQKB1R w KQkq	d2d4 d7d5 e2e4 d5e4 b1c3 g8f6 f2f3 e4f3 g1f3 h7h5
D00	Blackmar-Diemer Gambit: Ryder Gambit	rnbqkb1r/ppp1pppp/5n2/8/3P4/2N2Q2/PPP3PP/R1B1KBNR b KQkq	d2d4 d7d5 e2e4 d5e4 b1c3 g8f6 f2f3 e4f3 d1f3
D00	Blackmar-Diemer Gambit: Schlutter Defense	r1bqkb1r/pppnpppp/5n2/8/3P4/2N2N2/PPP3PP/R1BQKB1R w KQkq	d2d4 d7d5 e2e4 d5e4 b1c3 g8f6 f2f3 e4f3 g1f3 b8d7
D00	Blackmar-Diemer Gambit: Tartakower Variation	rn1qkb1r/ppp1pppp/5n2/5b2/3P4/2N2N2/PPP3PP/R1BQKB1R w KQkq	e2e4 d7d5 d2d4 d5e4 b1c3 g8f6 f2f3 e4f3 g1f3 c8f5
D00	Blackmar-Diemer Gambit: Teichmann Variation	rn1qkb1r/ppp1pppp/5n2/8/3P2b1/2N2N2/PPP3PP/R1BQKB1R w KQkq	e2e4 d7d5 d2d4 d5e4 b1c3 g8f6 f2f3 e4f3 g1f3 c8g4
D00	Blackmar-Diemer Gambit: Vienna Variation	rn1qkb1r/ppp1pppp/5n2/5b2/3Pp3/2N2P2/PPP3PP/R1BQKBNR w KQkq	d2d4 g8f6 b1c3 d7d5 e2e4 d5e4 f2f3 c8f5
D00	Blackmar-Diemer Gambit: Zeller Defense	rn1qkbnr/ppp1pppp/8/5b2/3Pp3/2N5/PPP2PPP/R1BQKBNR w KQkq	d2d4 d7d5 e2e4 d5e4 b1c3 c8f5
D00	Blackmar-Diemer Gambit: Zeller Defense, Soller Attack	rn1qkb1r/ppp1pppp/5n2/5b2/2BPp3/2N2P2/PPP3PP/R1BQK1NR b KQkq	d2d4 d7d5 e2e4 d5e4 b1c3 c8f5 f2f3 g8f6 f1c4
D00	Blackmar-Diemer Gambit: Ziegler Defense	rnbqkb1r/pp2pppp/2p2n2/8/3P4/2N2N2/PPP3PP/R1BQKB1R w KQkq	d2d4 d7d5 e2e4 d5e4 b1c3 g8f6 f2f3 e4f3 g1f3 c7c6
D00	Blackmar-Diemer Gambit: von Popiel Gambit	rnbqkb1r/ppp1pppp/5n2/6B1/3Pp3/2N5/PPP2PPP/R2QKBNR b KQkq	d2d4 d7d5 e2e4 d5e4 b1c3 g8f6 c1g5
D00	Blackmar-Diemer Gambit: von Popiel Gambit, Zilbermints Variation	rn1qk2r/ppp2ppp/5pb1/1Q6/1b1Pp1P1/2N5/PPP2P1P/R3KBNR b KQkq	d2d4 d7d5 e2e4 d5e4 b1c3 g8f6 c1g5 c8f5 g5f6 e7f6 g2g4 f5g6 d1e2 f8b4 e2b5
D00	Blackmar-Diemer, Lemberger Countergambit	rnbqkb1r/ppp2ppp/5n2/3pp3/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq	d2d4 d7d5 b1c3 g8f6 e2e4 e7e5
D00	Queen's Pawn Game	rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq	d2d4 d7d5
D00	Queen's Pawn Game	rnbqkbnr/ppp1pppp/8/3p4/3P4/4P3/PPP2PPP/RNBQKBNR b KQkq	d2d4 d7d5 e2e3
D00	Queen's Pawn Game	rnbqkb1r/ppp1pppp/5n2/3p4/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq	d2d4 d7d5 e2e3 g8f6
D00	Queen's Pawn Game: Chigorin Variation	rnbqkbnr/ppp1pppp/8/3p4/3P4/2N5/PPP1PPPP/R1BQKBNR b KQkq	d2d4 d7d5 b1c3
D00	Queen's Pawn Game: Hübsch Gambit	rnbqkb1r/ppp1pppp/8/3p4/3Pn3/2N5/PPP2PPP/R1BQKBNR w KQkq	d2d4 g8f6 b1c3 d7d5 e2e4 f6e4
D00	Queen's Pawn Game: Levitsky Attack	rnbqkbnr/ppp1pppp/8/3p2B1/3P4/8/PPP1PPPP/RN1QKBNR b KQkq	d2d4 d7d5 c1g5
D00	Queen's Pawn Game: Levitsky Attack, Euwe Variation, Modern Line	rnb1kbnr/pp2ppp1/1qp4p/3p4/3P3B/5N2/PPP1PPPP/RN1QKB1R w KQkq	d2d4 d7d5 g1f3 c7c6 c1g5 h7h6 g5h4 d8b6
D00	Queen's Pawn Game: Levitsky Attack, Welling Variation	rn1qkbnr/ppp1pppp/8/3p2B1/3P2b1/8/PPP1PPPP/RN1QKBNR w KQkq	d2d4 d7d5 c1g5 c8g4
D00	Queen's Pawn Game: Mason Attack	rnbqkbnr/ppp1pppp/8/3p4/3P1B2/8/PPP1PPPP/RN1QKBNR b KQkq	d2d4 d7d5 c1f4
D00	Queen's Pawn Game: Morris Countergambit	rnbqkbnr/pp2pppp/8/2pp4/3PPB2/8/PPP2PPP/RN1QKBNR b KQkq	d2d4 d7d5 c1f4 c7c5 e2e4
D00	Queen's Pawn Game: Steinitz Countergambit	rnbqkbnr/pp2pppp/8/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq	d2d4 d7d5 c1f4 c7c5
D00	Queen's Pawn Game: Stonewall Attack	rnbqkb1r/ppp1pppp/5n2/3p4/3P4/3BP3/PPP2PPP/RNBQK1NR b KQkq	d2d4 d7d5 e2e3 g8f6 f1d3
D00	Queen's Pawn Game: Veresov Attack, Alburt Defense	rn1qkbnr/ppp1pppp/8/3p1b2/3P4/2N5/PPP1PPPP/R1BQKBNR w KQkq	d2d4 d7d5 b1c3 c8f5
D00	Queen's Pawn Game: Veresov Attack, Anti-Veresov	rn1qkbnr/ppp1pppp/8/3p4/3P2b1/2N5/PPP1PPPP/R1BQKBNR w KQkq	d2d4 d7d5 b1c3 c8g4
D00	Queen's Pawn Game: Veresov Attack, Fianchetto Defense	rnbqk1nr/ppp1ppbp/6p1/3p4/3P4/2N2N2/PPP1PPPP/R1BQKB1R w KQkq	d2d4 g7g6 g1f3 f8g7 b1c3 d7d5
D00	Queen's Pawn Game: Veresov Attack, Shaviliuk Gambit	rnbqkbnr/ppp2ppp/8/3pp3/3P4/2N5/PPP1PPPP/R1BQKBNR w KQkq	d2d4 d7d5 b1c3 e7e5
D00	Queen's Pawn Game: Veresov Attack, Shropshire Defense	rnbqkbnr/ppp1ppp1/8/3p3p/3P4/2N5/PPP1PPPP/R1BQKBNR w KQkq	d2d4 d7d5 b1c3 h7h5
D00	Queen's Pawn Game: Zurich Gambit	rnbqkbnr/ppp1pppp/8/3p4/3P2P1/8/PPP1PP1P/RNBQKBNR b KQkq	d2d4 d7d5 g2g4
D00	Queen's Pawn Opening: Veresov Attack, Irish Gambit	rnbqkbnr/pp2pppp/8/2pp4/3P4/2N5/PPP1PPPP/R1BQKBNR w KQkq	d2d4 d7d5 b1c3 c7c5
D00	Queen's Pawn Opening: Veresov, Richter Attack	rnbqkb1r/ppp1pppp/5n2/3p4/3P4/2N2P2/PPP1P1PP/R1BQKBNR b KQkq	d2d4 g8f6 f2f3 d7d5 b1c3
D00	Veresov Opening: Malich Gambit	rnbqkb1r/pp2pp1p/5p2/2pP4/4p3/2N5/PPP2PPP/R2QKBNR b KQkq	d2d4 g8f6 b1c3 d7d5 c1g5 c7c5 g5f6 g7f6 e2e4 d5e4 d4d5
D01	Queen's Pawn Game: Chigorin Variation	rnbqkb1r/ppp1pppp/5n2/3p4/3P4/2N5/PPP1PPPP/R1BQKBNR w KQkq	d2d4 g8f6 b1c3 d7d5
D01	Queen's Pawn Game: Veresov Attack, Boyce Defense	rnbqkb1r/ppp1pppp/8/3p2B1/3Pn3/2N5/PPP1PPPP/R2QKBNR w KQkq	d2d4 g8f6 b1c3 d7d5 c1g5 f6e4
D01	Queen's Pawn Game: Veresov Attack, Classical Defense	rnbqkb1r/ppp2ppp/4pn2/3p2B1/3P4/2N2N2/PPP1PPPP/R2QKB1R b KQkq	d2d4 g8f6 g1f3 e7e6 b1c3 d7d5 c1g5
D01	Queen's Pawn Game: Veresov Attack, Richter Variation	rn1qkb1r/ppp1pppp/5n2/3p1bB1/3P4/2N2P2/PPP1P1PP/R2QKBNR b KQkq	d2d4 g8f6 b1c3 d7d5 c1g5 c8f5 f2f3
D01	Queen's Pawn Game: Veresov Attack, Two Knights System	r1bqkb1r/pppnpppp/5n2/3p2B1/3P4/2N2N2/PPP1PPPP/R2QKB1R b KQkq	d2d4 g8f6 b1c3 d7d5 c1g5 b8d7 g1f3
D01	Queen's Pawn Game: Veresov Attack, Two Knights System, Grünfeld Defense	r1bqkb1r/pppnpp1p/5np1/3p2B1/3P4/2N2N2/PPP1PPPP/R2QKB1R w KQkq	d2d4 g8f6 b1c3 d7d5 c1g5 b8d7 g1f3 g7g6
D01	Queen's Pawn Game: Veresov Attack, Veresov Variation	rn1qkb1r/ppp1pppp/5B2/3p1b2/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq	d2d4 g8f6 b1c3 d7d5 c1g5 c8f5 g5f6
D01	Richter-Veresov Attack	rnbqkb1r/ppp1pppp/5n2/3p2B1/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq	d2d4 g8f6 b1c3 d7d5 c1g5
D01	Richter-Veresov Attack	rn1qkb1r/ppp1pppp/5n2/3p1bB1/3P4/2N5/PPP1PPPP/R2QKBNR w KQkq	d2d4 g8f6 b1c3 d7d5 c1g5 c8f5
D02	London System: Poisoned Pawn Variation	rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/2N1PN2/PPP2PPP/R2QKB1R b KQkq	d2d4 g8f6 g1f3 d7d5 c1f4 c7c5 e2e3 d8b6 b1c3
D06	Queen's Gambit Refused: Baltic Defense	rn1qkbnr/ppp1pppp/8/3p1b2/2PP4/8/PP2PPPP/RNBQKBNR w KQkq	d2d4 d7d5 c2c4 c8f5
D06	Queen's Gambit Refused: Baltic Defense, Pseudo-Chigorin	r2qkbnr/ppp2ppp/2n1p3/3p1b2/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq	d2d4 d7d5 c2c4 c8f5 b1c3 e7e6 g1f3 b8c6
D06	Queen's Gambit Refused: Baltic Defense, Pseudo-Slav	rn1qkbnr/pp3ppp/2p1p3/3p1b2/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq	d2d4 d7d5 g1f3 c8f5 c2c4 e7e6 b1c3 c7c6
D06	Queen's Gambit Refused: Baltic Defense, Queen Attack	rn1qkbnr/ppp1pppp/8/3p1b2/2PP4/1Q6/PP2PPPP/RNB1KBNR b KQkq	d2d4 d7d5 c2c4 c8f5 d1b3
D06	Queen's Gambit Refused: Baltic Defense, Queen Attack Deferred	rn1qkbnr/ppp2ppp/4p3/3p1b2/2PP4/1QN5/PP2PPPP/R1B1KBNR b KQkq	d2d4 d7d5 c2c4 c8f5 b1c3 e7e6 d1b3
D02	Queen's Pawn Game: Anti-Torre	rn1qkbnr/ppp1pppp/8/3p4/3P2b1/5N2/PPP1PPPP/RNBQKB1R w KQkq	g1f3 d7d5 d2d4 c8g4
D02	Queen's Pawn Game: Barry Attack, Grünfeld Variation	rnbq1rk1/ppp1ppbp/5np1/3p4/3P1B2/2N1PN2/PPP1BPPP/R2QK2R b KQ	d2d4 g8f6 g1f3 g7g6 b1c3 d7d5 c1f4 f8g7 e2e3 e8g8 f1e2
D02	Queen's Pawn Game: Chandler Gambit	rnbqkbnr/pp2pppp/8/3p4/3p4/5NP1/PPP1PPBP/RNBQK2R b KQkq	d2d4 d7d5 g1f3 c7c5 g2g3 c5d4 f1g2
D02	Queen's Pawn Game: Chigorin Variation	r1bqkbnr/ppp1pppp/2n5/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq	d2d4 d7d5 g1f3 b8c6
D02	Queen's Pawn Game: Krause Variation	rnbqkbnr/pp2pppp/8/2pp4/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq	d2d4 d7d5 g1f3 c7c5
D02	Queen's Pawn Game: London System	rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R b KQkq	d2d4 d7d5 g1f3 g8f6 c1f4
D02	Queen's Pawn Game: London System, Pterodactyl Variation	rnb1k1nr/pp1pppbp/6p1/q7/3P1B2/5N2/PP2PPPP/RN1QKB1R w KQkq	d2d4 g7g6 g1f3 f8g7 c1f4 c7c5 c2c3 c5d4 c3d4 d8a5
D02	Queen's Pawn Game: Symmetrical Variation	rnbqkb1r/ppp1pppp/5n2/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq	d2d4 d7d5 g1f3 g8f6
D02	Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan	rnbqkb1r/ppp1pppp/5n2/3p4/3P4/5NP1/PPP1PP1P/RNBQKB1R b KQkq	d2d4 d7d5 g1f3 g8f6 g2g3
D02	Queen's Pawn Game: Zilbermints Countergambit	rnbqkb1r/p1p1pppp/5n2/1p1p4/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq	d2d4 d7d5 g1f3 g8f6 c2c4 b7b5
D02	Queen's Pawn Game: Zukertort Variation	rnbqkbnr/ppp1pppp/8/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq	d2d4 d7d5 g1f3
D03	Queen's Pawn Game: Torre Attack	rnbqkb1r/ppp1pppp/5n2/3p2B1/3P4/5N2/PPP1PPPP/RN1QKB1R b KQkq	d2d4 d7d5 g1f3 g8f6 c1g5
D03	Queen's Pawn Game: Torre Attack, Breyer Variation	rnb1kb1r/pp3ppp/1q2pn2/2pp2B1/3P4/2P1PN2/PP3PPP/RN1QKB1R w KQkq	d2d4 g8f6 g1f3 e7e6 c1g5 d7d5 e2e3 c7c5 c2c3 d8b6
D03	Queen's Pawn Game: Torre Attack, Gossip Variation	rnbqkb1r/ppp1pppp/8/3p2B1/3Pn3/5N2/PPP1PPPP/RN1QKB1R w KQkq	d2d4 d7d5 g1f3 g8f6 c1g5 f6e4
D03	Queen's Pawn Game: Torre Attack, Grünfeld Variation	rnbqkb1r/ppp1pp1p/5np1/3p2B1/3P4/5N2/PPP1PPPP/RN1QKB1R w KQkq	d2d4 d7d5 g1f3 g8f6 c1g5 g7g6
D03	Queen's Pawn Game: Torre Attack, Grünfeld Variation, Main Line	rnbq1rk1/ppp1ppbp/5np1/3p2B1/3P4/4PN2/PPPN1PPP/R2QKB1R w KQ	d2d4 g8f6 g1f3 g7g6 c1g5 f8g7 b1d2 d7d5 e2e3 e8g8
D04	Queen's Pawn Game: Colle System	rnbqkb1r/ppp1pppp/5n2/3p4/3P4/4PN2/PPP2PPP/RNBQKB1R b KQkq	d2d4 d7d5 g1f3 g8f6 e2e3
D04	Queen's Pawn Game: Colle System, Anti-Colle	rn1qkb1r/ppp1pppp/5n2/3p1b2/3P4/4PN2/PPP2PPP/RNBQKB1R w KQkq	d2d4 d7d5 g1f3 g8f6 e2e3 c8f5
D05	Colle System	rnbqkb1r/ppp2ppp/4pn2/3p4/3P4/4PN2/PPP2PPP/RNBQKB1R w KQkq	d2d4 d7d5 g1f3 g8f6 e2e3 e7e6
D05	Colle System	rnbqkb1r/ppp2ppp/4pn2/3p4/3P4/3BPN2/PPP2PPP/RNBQK2R b KQkq	d2d4 d7d5 g1f3 g8f6 e2e3 e7e6 f1d3
D05	Colle System: Pterodactyl Variation	rnb1k1nr/pp1pppbp/6p1/q1p5/3P4/3BPN2/PPP2PPP/RNBQK2R w KQkq	d2d4 g7g6 g1f3 f8g7 e2e3 c7c5 f1d3 d8a5
D05	Colle System: Rhamphorhynchus Variation	rnb1k1nr/pp1pppbp/6p1/q1P5/8/4PN2/PPP2PPP/RNBQKB1R w KQkq	g1f3 c7c5 e2e3 g7g6 d2d4 f8g7 d4c5 d8a5
D05	Colle System: Siroccopteryx Variation	rnb1k1nr/pp1pppbp/6p1/q7/3N4/3BP3/PPP2PPP/RNBQK2R w KQkq	d2d4 g7g6 g1f3 f8g7 e2e3 c7c5 f1d3 c5d4 f3d4 d8a5
D05	Colle System: Traditional Colle	rnbqkb1r/pp3ppp/4pn2/2pp4/3P4/2PBPN2/PP3PPP/RNBQK2R b KQkq	d2d4 g8f6 g1f3 e7e6 e2e3 c7c5 f1d3 d7d5 c2c3
D05	Queen's Pawn Game, Zukertort Variation	rnbqkb1r/pp3ppp/4pn2/2pp4/3P4/1P2PN2/P1PN1PPP/R1BQKB1R b KQkq	d2d4 d7d5 g1f3 c7c5 e2e3 g8f6 b1d2 e7e6 b2b3
D05	Rubinstein Opening	rnbqkb1r/pp3ppp/4pn2/2pp4/3P4/1P1BPN2/P1P2PPP/RNBQK2R b KQkq	d2d4 g8f6 g1f3 e7e6 e2e3 c7c5 f1d3 d7d5 b2b3
D05	Rubinstein Opening: Bogoljubov Defense	r1bq1rk1/pp3ppp/2nbpn2/2pp4/3P4/1P1BPN2/PBP2PPP/RN1Q1RK1 w -	d2d4 g8f6 g1f3 e7e6 e2e3 c7c5 f1d3 d7d5 b2b3 b8c6 e1g1 f8d6 c1b2 e8g8
D05	Rubinstein Opening: Classical Defense	r1bq1rk1/pp2bppp/2n1pn2/2pp4/3P4/1P1BPN2/PBP2PPP/RN1Q1RK1 w -	d2d4 g8f6 g1f3 e7e6 e2e3 c7c5 f1d3 d7d5 b2b3 b8c6 e1g1 f8e7 c1b2 e8g8
D05	Rubinstein Opening: Semi-Slav Defense	r1bq1rk1/pppn1ppp/3bpn2/3p4/3P4/1P1BPN2/PBP2PPP/RN1Q1RK1 b -	d2d4 d7d5 g1f3 g8f6 e2e3 e7e6 f1d3 f8d6 e1g1 e8g8 b2b3 b8d7 c1b2
D06	Queen's Gambit	rnbqkbnr/ppp1pppp/8/3p4/2PP4/8/PP2PPPP/RNBQKBNR b KQkq	d2d4 d7d5 c2c4
D06	Queen's Gambit Refused: Austrian Attack, Salvio Countergambit	rnbqkbnr/pp2pppp/8/2P5/2Pp4/8/PP2PPPP/RNBQKBNR w KQkq	d2d4 d7d5 c2c4 c7c5 d4c5 d5d4
